"QALD id","match status","QALD question","QueGG question","QALD SPARQL query","QueGG SPARQL query","TP","FP","FN","Precision","Recall","F-Measure"
"73","0.0","In which ancient empire could you pay with cocoa beans?","","SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/ontology/currency> <http://dbpedia.org/resource/Cocoa_bean> . }","","0.0","0.0","1.0","0.0","0.0","0.0"
"74","0.0","Who is the editor of Forbes?","","PREFIX res: <http://dbpedia.org/resource/>PREFIX dbo: <http://dbpedia.org/ontology/>SELECT DISTINCT ?uri WHERE {        res:Forbes dbo:editor ?uri .}","","0.0","0.0","1.0","0.0","0.0","0.0"
"75","0.0","How many people live in the capital of Australia?","","PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/>SELECT DISTINCT ?num WHERE {        res:Australia dbo:capital ?x .        ?x dbo:populationTotal ?num .}","","0.0","0.0","1.0","0.0","0.0","0.0"
"76","1.0","Which professional surfers were born in Australia?","Which professional surfers were born in Australia?","PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE {         ?uri dbo:occupation res:Surfing .          ?uri dbo:birthPlace res:Australia . }","select ?s { ?s <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Australia> . ?s <http://dbpedia.org/ontology/occupation> <http://dbpedia.org/resource/Surfing> . }","14.0","0.0","0.0","1.0","1.0","1.0"
"77","0.0","Which electronics companies were founded in Beijing?","","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Company> . ?uri <http://dbpedia.org/ontology/industry> <http://dbpedia.org/resource/Electronics> . ?uri <http://dbpedia.org/ontology/foundationPlace> <http://dbpedia.org/resource/Beijing> . }","","0.0","0.0","28.0","0.0","0.0","0.0"
"78","0.0","Give me all video games published by Mean Hamster Software.","","PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/>PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>SELECT DISTINCT ?uri WHERE {      ?uri rdf:type dbo:VideoGame .      ?uri dbo:publisher res:Mean_Hamster_Software . }","","0.0","0.0","2.0","0.0","0.0","0.0"
"79","0.0","How many Aldi stores are there?","","SELECT DISTINCT ?number WHERE {  <http://dbpedia.org/resource/Aldi> <http://dbpedia.org/ontology/numberOfLocations> ?number . } ","","0.0","0.0","1.0","0.0","0.0","0.0"
"80","0.625","What is the capital of Cameroon?","""What is the capital  Cameroon""","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Cameroon> <http://dbpedia.org/ontology/capital> ?uri. } ","""select  ?o    {    <http://dbpedia.org/resource/Cameroon> <http://dbpedia.org/ontology/capital>  ?o .   ?o <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>  <http://dbpedia.org/ontology/Country> .    }""","1.0","0.0","0.0","1.0","1.0","1.0"
"81","0.0","Is there a video game called Battle Chess?","","PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>ASK WHERE {	?uri rdf:type dbo:VideoGame .        ?uri rdfs:label 'Battle Chess'@en .}","","0.0","0.0","1.0","0.0","0.0","0.0"
"82","0.5454545454545454","Was the wife of president Lincoln called Mary?","""the wife of  Mary Todd Lincoln?""","PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/>PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>ASK WHERE {        res:Abraham_Lincoln dbo:spouse ?spouse .        ?spouse rdfs:label ?name .        FILTER(regex(?name,'Mary')) }","""select  ?s    {   ?s <http://dbpedia.org/ontology/spouse>  <http://dbpedia.org/resource/Mary_Todd_Lincoln> .    }""","0.0","0.0","1.0","0.0","0.0","0.0"
"83","0.0","Give me all movies directed by Francis Ford Coppola.","","SELECT DISTINCT ?uri WHERE {  ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Film> .  ?uri <http://dbpedia.org/ontology/director> <http://dbpedia.org/resource/Francis_Ford_Coppola> . } ","","0.0","0.0","30.0","0.0","0.0","0.0"
"84","0.0","Which of Tim Burton's films had the highest budget?","","PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/>SELECT DISTINCT ?uri WHERE {         ?uri dbo:director res:Tim_Burton .        ?uri dbo:budget ?b .}ORDER BY ?bOFFSET 0 LIMIT 1","","0.0","0.0","1.0","0.0","0.0","0.0"
"85","0.0","Does Breaking Bad have more episodes than Game of Thrones?","","PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> ASK WHERE {         res:Breaking_Bad dbo:numberOfEpisodes ?x .         res:Game_of_Thrones dbo:numberOfEpisodes ?y .         FILTER (?y > ?x) }","","0.0","0.0","1.0","0.0","0.0","0.0"
"86","0.0","Who was called Rodzilla?","","PREFIX dbp: <http://dbpedia.org/property/> SELECT DISTINCT ?uri WHERE {          ?uri dbp:nickname ""Rodzilla""@en .}","","0.0","0.0","1.0","0.0","0.0","0.0"
"87","0.5454545454545454","Was Natalie Portman born in the United States?","""which person was United States born in?""","PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/>ASK WHERE { 	res:Natalie_Portman dbo:birthPlace ?city .      	?city dbo:country res:United_States .}","""select  ?s    {   ?s <http://dbpedia.org/ontology/birthPlace>  <http://dbpedia.org/resource/United_States> .   ?s <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>  <http://dbpedia.org/ontology/City> .    }""","0.0","0.0","1.0","0.0","0.0","0.0"
"88","0.0","Give me the grandchildren of Elvis Presley.","","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Elvis_Presley> <http://dbpedia.org/ontology/child> ?child . ?child <http://dbpedia.org/ontology/child> ?uri . }","","0.0","0.0","1.0","0.0","0.0","0.0"
"89","0.5833333333333334","Which movies starring Mickey Rourke were directed by Guy Ritchie?","which films were directed by Guy Ritchie?","SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Film> . ?uri <http://dbpedia.org/ontology/starring> <http://dbpedia.org/resource/Mickey_Rourke> . ?uri <http://dbpedia.org/ontology/director> <http://dbpedia.org/resource/Guy_Ritchie> . } ","select ?s { ?s <http://dbpedia.org/ontology/director> <http://dbpedia.org/resource/Guy_Ritchie> . ?s <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Film> . }","9.0","0.0","0.0","1.0","1.0","1.0"
"90","0.5714285714285714","When did Dracula's creator die?","""When did 1997-08-31 die?""","SELECT DISTINCT ?date WHERE {  <http://dbpedia.org/resource/Count_Dracula> <http://dbpedia.org/ontology/creator> ?x .  ?x <http://dbpedia.org/ontology/deathDate> ?date . } ","""select  ?s    {   ?s <http://dbpedia.org/ontology/deathDate>  1997-08-31 .    }""","0.0","0.0","1.0","0.0","0.0","0.0"
"91","0.0","Which country does the creator of Miffy come from?","","PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/>SELECT DISTINCT ?uri WHERE {	res:Miffy dbo:creator ?x .	?x dbo:nationality ?uri .}","","0.0","0.0","1.0","0.0","0.0","0.0"
"92","0.0","What is Batman's real name?","","SELECT DISTINCT ?s WHERE { <http://dbpedia.org/resource/Batman> <http://dbpedia.org/property/alterEgo> ?s . }","","0.0","0.0","1.0","0.0","0.0","0.0"
"93","0.0","What form of government does Russia have?","","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Russia> <http://dbpedia.org/ontology/governmentType> ?uri . } ","","0.0","0.0","1.0","0.0","0.0","0.0"
"94","0.0","How many companies were founded by the founder of Facebook?","","SELECT (COUNT(DISTINCT ?uri) as ?c) WHERE {  <http://dbpedia.org/resource/Facebook> <http://dbpedia.org/ontology/foundedBy> ?uri .  ?uri <http://dbpedia.org/ontology/foundedBy> ?uri . } ","","0.0","0.0","1.0","0.0","0.0","0.0"
"95","0.0","Give me all Canadian Grunge record labels.","","PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/>PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>SELECT DISTINCT ?uri WHERE {	?uri rdf:type dbo:RecordLabel .        ?uri dbo:genre res:Grunge .        ?uri dbo:country res:Canada .}","","0.0","0.0","1.0","0.0","0.0","0.0"
"96","0.0","How many children did Benjamin Franklin have?","","SELECT (COUNT(DISTINCT ?uri) as ?c) WHERE {  <http://dbpedia.org/resource/Benjamin_Franklin> <http://dbpedia.org/ontology/child> ?uri . } ","","0.0","0.0","1.0","0.0","0.0","0.0"
"97","0.0","List the children of Margaret Thatcher.","","PREFIX res: <http://dbpedia.org/resource/>PREFIX dbo: <http://dbpedia.org/ontology/>SELECT DISTINCT ?uri WHERE {	res:Margaret_Thatcher dbo:child ?uri .}","","0.0","0.0","2.0","0.0","0.0","0.0"
"98","0.0","From which region is the Melon de Bourgogne?","","PREFIX res: <http://dbpedia.org/resource/>PREFIX dbo: <http://dbpedia.org/ontology/> SELECT DISTINCT ?uriWHERE {        res:Melon_de_Bourgogne dbo:wineRegion ?uri .}","","0.0","0.0","4.0","0.0","0.0","0.0"
"99","0.0","Who is the oldest child of Meryl Streep?","","PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/>SELECT DISTINCT ?uriWHERE {         res:Meryl_Streep dbo:child ?uri .         ?uri dbo:birthDate ?d .}ORDER BY ASC(?d)OFFSET 0 LIMIT 1","","0.0","0.0","1.0","0.0","0.0","0.0"
"100","0.0","Are tree frogs a type of amphibian?","","PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> ASK WHERE {         res:Hylidae dbo:class res:Amphibian . }","","0.0","0.0","1.0","0.0","0.0","0.0"
"101","0.0","Is Christian Bale starring in Velvet Goldmine?","","PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/>ASKWHERE {        res:Velvet_Goldmine dbo:starring res:Christian_Bale .}","","0.0","0.0","1.0","0.0","0.0","0.0"
"102","0.5555555555555556","List all games by GMT.","""List all video games developed by GMT Games?""","PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/>SELECT DISTINCT ?uri WHERE {	        ?uri dbo:publisher res:GMT_Games .}","""select  ?s    {   ?s <http://dbpedia.org/ontology/publisher>  <http://dbpedia.org/resource/GMT_Games> .    }""","7.0","0.0","0.0","1.0","1.0","1.0"
"103","0.0","Does the Isar flow into a lake?","","PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/>PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>ASKWHERE {        ?x dbo:inflow res:Isar .        ?x rdf:type dbo:Lake . }","","0.0","0.0","1.0","0.0","0.0","0.0"
"104","0.0","Which airports does Yeti Airlines serve?","","SELECT DISTINCT ?uri WHERE {  <http://dbpedia.org/resource/Yeti_Airlines> <http://dbpedia.org/ontology/targetAirport> ?uri . }","","0.0","0.0","3.0","0.0","0.0","0.0"
"105","0.0","Which Indian company has the most employees?","","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Company> . ?uri <http://dbpedia.org/ontology/location> <http://dbpedia.org/resource/India> . ?uri <http://dbpedia.org/ontology/numberOfEmployees> ?n . } ORDER BY DESC(?n) OFFSET 0 LIMIT 1","","0.0","0.0","1.0","0.0","0.0","0.0"
"106","0.0","What color expresses loyalty?","","SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/ontology/connotation> <http://dbpedia.org/resource/Loyalty> . }","","0.0","0.0","1.0","0.0","0.0","0.0"
"107","0.0","Which city has the most inhabitants?","","PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uriWHERE {          ?uri rdf:type dbo:City .          ?uri dbo:populationTotal ?pop . }ORDER BY DESC(?pop)OFFSET 0 LIMIT 1","","0.0","0.0","1.0","0.0","0.0","0.0"
"108","0.6","Who created Wikipedia?","""Who created Netherlands?""","PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/>SELECT DISTINCT ?uriWHERE {	res:Wikipedia dbo:author ?uri .}","""select  ?s    {   ?s <http://dbpedia.org/ontology/creator>  <http://dbpedia.org/resource/Netherlands> .    }""","0.0","0.0","2.0","0.0","0.0","0.0"
"109","0.0","Is Rita Wilson the wife of Tom Hanks?","","PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> ASK WHERE {         res:Tom_Hanks dbo:spouse res:Rita_Wilson . }","","0.0","0.0","1.0","0.0","0.0","0.0"
"110","0.0","Is the wife of president Obama called Michelle?","","PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/>PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>ASK WHERE {        res:Barack_Obama dbo:spouse ?spouse .        ?spouse rdfs:label ?name .        FILTER(regex(?name,'Michelle')) }","","0.0","0.0","1.0","0.0","0.0","0.0"
"111","0.0","How many ethnic groups live in Slovenia?","","SELECT (COUNT(DISTINCT ?uri) as ?c) WHERE {  <http://dbpedia.org/resource/Slovenia> <http://dbpedia.org/ontology/ethnicGroup> ?uri . } ","","0.0","0.0","1.0","0.0","0.0","0.0"
"112","0.0","Who is the president of Eritrea?","","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Eritrea> <http://dbpedia.org/ontology/leader> ?uri . <http://dbpedia.org/resource/Eritrea> <http://dbpedia.org/ontology/leaderTitle> 'President'@en . }  ","","0.0","0.0","1.0","0.0","0.0","0.0"
"113","1.0","Which films did Stanley Kubrick direct?","Which films did Stanley Kubrick direct?","SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/ontology/director> <http://dbpedia.org/resource/Stanley_Kubrick> . }","select ?s {?s <http://dbpedia.org/ontology/director> <http://dbpedia.org/resource/Stanley_Kubrick> . ?s <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Film> . }","16.0","0.0","0.0","1.0","1.0","1.0"
"114","0.0","When was the Titanic completed?","","PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/>SELECT DISTINCT ?dateWHERE {         res:RMS_Titanic dbo:completionDate ?date . }","","0.0","0.0","1.0","0.0","0.0","0.0"
"115","0.0","How many pages does War and Peace have?","","PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/>SELECT DISTINCT ?nWHERE {        res:War_and_Peace dbo:numberOfPages ?n .}","","0.0","0.0","1.0","0.0","0.0","0.0"
"116","0.0","Who is the youngest player in the Premier League?","","PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE {         ?uri dbo:team ?x .         ?x dbo:league res:Premier_League .         ?uri dbo:birthDate ?y . } ORDER BY DESC(?y) OFFSET 0 LIMIT 1","","0.0","0.0","1.0","0.0","0.0","0.0"
"117","0.0","What is the highest mountain in Italy?","","PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/>PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>SELECT DISTINCT ?uriWHERE {        ?uri rdf:type dbo:Mountain .        ?uri dbo:locatedInArea res:Italy .        ?uri dbo:elevation ?num .}ORDER BY DESC(?num)OFFSET 0 LIMIT 1","","0.0","0.0","1.0","0.0","0.0","0.0"
"118","0.0","How tall is Claudia Schiffer?","","PREFIX res: <http://dbpedia.org/resource/>PREFIX dbo: <http://dbpedia.org/ontology/>SELECT DISTINCT ?height WHERE {               res:Claudia_Schiffer dbo:height ?height .      }","","0.0","0.0","1.0","0.0","0.0","0.0"
"119","0.8888888888888888","Who was John F. Kennedy's vice president?","""Who was John F. Kennedy's president?""","PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { res:John_F._Kennedy dbo:vicePresident ?uri . }","""select  ?o    {    <http://dbpedia.org/resource/John_F._Kennedy> <http://dbpedia.org/ontology/successor>  ?o .    }""","1.0","0.0","0.0","1.0","1.0","1.0"
"120","0.0","Which subsidiary of Lufthansa serves both Dortmund and Berlin Tegel?","","PREFIX res: <http://dbpedia.org/resource/>PREFIX dbo: <http://dbpedia.org/ontology/> SELECT DISTINCT ?uri WHERE {        res:Lufthansa dbo:subsidiary ?uri .        ?uri dbo:targetAirport res:Dortmund_Airport .        ?uri dbo:targetAirport res:Berlin_Tegel_Airport .}","","0.0","0.0","22.0","0.0","0.0","0.0"
"121","0.6666666666666666","Who was the successor of John F. Kennedy?","""Who was the archbishop of  John F. Kennedy""","PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/>SELECT DISTINCT ?uri WHERE {	res:John_F._Kennedy dbo:successor ?uri .}","""select  ?o    {    <http://dbpedia.org/resource/John_F._Kennedy> <http://dbpedia.org/ontology/successor>  ?o .    }""","3.0","0.0","0.0","1.0","1.0","1.0"
"122","0.0","Who composed the soundtrack for Cameron's Titanic?","","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Titanic_(1997_film)> <http://dbpedia.org/ontology/musicComposer> ?uri . } ","","0.0","0.0","1.0","0.0","0.0","0.0"
"123","1.0","Which movies did Kurosawa direct?","Which movies did Kurosawa direct?","PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/>PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>SELECT DISTINCT ?uriWHERE {        ?uri rdf:type dbo:Film .        ?uri dbo:director res:Akira_Kurosawa .}","select ?s {?s <http://dbpedia.org/ontology/director> <http://dbpedia.org/resource/Akira_Kurosawa> . ?s <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Film> . }","32.0","0.0","0.0","1.0","1.0","1.0"
"124","0.0","For which label did Elvis record his first album?","","PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/>PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>SELECT DISTINCT ?uri WHERE {        ?x rdf:type dbo:Album .        ?x dbo:artist res:Elvis_Presley .        ?x dbo:releaseDate ?y .        ?x dbo:recordLabel ?uri .}ORDER BY ASC(?y) OFFSET 0 LIMIT 1","","0.0","0.0","1.0","0.0","0.0","0.0"
"125","0.0","In which time zone is Rome?","","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Rome> <http://dbpedia.org/ontology/timeZone> ?uri . } ","","0.0","0.0","1.0","0.0","0.0","0.0"
"126","0.0","Give me the currency of China.","","PREFIX res: <http://dbpedia.org/resource/>PREFIX dbo: <http://dbpedia.org/ontology/> SELECT DISTINCT ?uriWHERE {     res:China dbo:currency ?uri . }","","0.0","0.0","1.0","0.0","0.0","0.0"
"127","0.0","Who are the developers of DBpedia?","","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/DBpedia> <http://dbpedia.org/ontology/developer> ?uri . }","","0.0","0.0","3.0","0.0","0.0","0.0"
"128","0.0","Does Abraham Lincoln's death place have a website?","","PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/>ASK WHERE {        res:Abraham_Lincoln dbo:deathPlace ?p .        ?p dbo:website ?w . }","","0.0","0.0","1.0","0.0","0.0","0.0"
"129","0.5555555555555556","Who is the king of the Netherlands?","""Who is the member of  Netherlands""","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Netherlands> <http://dbpedia.org/ontology/leader> ?uri . ?uri a <http://dbpedia.org/ontology/Royalty> . } ","""select  ?s    {   ?s <http://dbpedia.org/ontology/creator>  <http://dbpedia.org/resource/Netherlands> .    }""","0.0","0.0","2.0","0.0","0.0","0.0"
"130","1.0","In which city did Nikos Kazantzakis die?","""in which city did Nikos Kazantzakis die?""","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Nikos_Kazantzakis> <http://dbpedia.org/ontology/deathPlace> ?uri . ?uri a <http://dbpedia.org/ontology/Town> . }","""select  ?o    {    <http://dbpedia.org/resource/Nikos_Kazantzakis> <http://dbpedia.org/ontology/deathPlace>  ?o .    }""","3.0","0.0","0.0","1.0","1.0","1.0"
"131","0.6","Who was the father of Queen Elizabeth II?","""Who was the queen  Elizabeth II""","PREFIX res: <http://dbpedia.org/resource/>PREFIX dbp: <http://dbpedia.org/property/>SELECT DISTINCT ?uriWHERE {         res:Elizabeth_II dbp:father ?uri .}","""select  ?o    {    <http://dbpedia.org/resource/Elizabeth_II> <http://dbpedia.org/property/father>  ?o .    }""","1.0","0.0","0.0","1.0","1.0","1.0"
"132","0.0","Give me a list of all critically endangered birds.","","SELECT DISTINCT ?uri ?p WHERE { ?uri a <http://dbpedia.org/ontology/Bird> . { ?uri <http://dbpedia.org/ontology/conservationStatus> 'CR'^^<http://www.w3.org/2001/XMLSchema#string> . } UNION { ?uri <http://purl.org/dc/terms/subject> <http://dbpedia.org/resource/Category:Critically_endangered_animals> . } }","","0.0","0.0","1.0","0.0","0.0","0.0"
"133","0.0","How many inhabitants does the largest city in Canada have?","","PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/>SELECT DISTINCT ?numWHERE {        res:Canada dbo:largestCity ?city .         ?city dbo:populationTotal ?num .}","","0.0","0.0","1.0","0.0","0.0","0.0"
"134","0.0","In which military conflicts did Lawrence of Arabia participate?","","PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE {         res:T._E._Lawrence dbo:battle ?uri . }","","0.0","0.0","10.0","0.0","0.0","0.0"
"135","0.0","Which book has the most pages?","","PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uriWHERE {         ?uri rdf:type dbo:Book .         ?uri dbo:numberOfPages ?n .}ORDER BY DESC(?n)OFFSET 0 LIMIT 1","","0.0","0.0","1.0","0.0","0.0","0.0"
"136","0.0","In which country does the Nile start?","","PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/>SELECT DISTINCT ?uriWHERE {               res:Nile dbo:sourceCountry ?uri .}","","0.0","0.0","2.0","0.0","0.0","0.0"
"137","0.0","Who is the Formula 1 race driver with the most races?","","SELECT DISTINCT ?uri WHERE {  ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/FormulaOneRacer> .  ?uri <http://dbpedia.org/ontology/races> ?x . } ORDER BY DESC(?x) OFFSET 0 LIMIT 1 ","","0.0","0.0","1.0","0.0","0.0","0.0"
"138","0.0","Which companies produce hovercrafts?","","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Company> . ?uri <http://dbpedia.org/ontology/product> <http://dbpedia.org/resource/Hovercraft> . }","","0.0","0.0","1.0","0.0","0.0","0.0"
"139","0.0","Did Elvis Presley have children?","","ASK WHERE { <http://dbpedia.org/resource/Elvis_Presley> <http://dbpedia.org/ontology/child> ?uri . } ","","0.0","0.0","1.0","0.0","0.0","0.0"
"140","0.7272727272727273","In which city was the president of Montenegro born?","in which city did President of Montenegro born?","SELECT DISTINCT ?uri WHERE { ?x <http://dbpedia.org/property/office> <http://dbpedia.org/resource/President_of_Montenegro> . ?x <http://dbpedia.org/ontology/birthPlace> ?uri . ?uri a <http://dbpedia.org/ontology/City> . } ","select ?o {<http://dbpedia.org/resource/President_of_Montenegro> <http://dbpedia.org/ontology/birthPlace> ?o . ?o <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/City> . }","0.0","0.0","5.0","0.0","0.0","0.0"
"141","1.0","Which country was Bill Gates born in?","Which country was Bill Gates born in?","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Bill_Gates> <http://dbpedia.org/ontology/birthPlace> ?x . ?x <http://dbpedia.org/ontology/country> ?uri . }","select ?o {<http://dbpedia.org/resource/Bill_Gates> <http://dbpedia.org/ontology/birthPlace> ?o . ?o <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Country> . }","1.0","2.0","0.0","0.33333334","1.0","0.5"
"142","0.5555555555555556","In which countries do people speak Japanese?","""Which countries People in Japan?""","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Country> . ?uri <http://dbpedia.org/ontology/language> <http://dbpedia.org/resource/Japanese_language> . } ","""select  ?o    {    <http://dbpedia.org/resource/Japan> <http://dbpedia.org/ontology/language>  ?o .    }""","0.0","3.0","3.0","0.0","0.0","0.0"
"143","1.0","Show me the book that Muhammad Ali wrote.","Show me the book that Muhammad Ali wrote.","PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE {          ?uri rdf:type dbo:Book .          ?uri dbo:author res:Muhammad_Ali . }","select ?s {?s <http://dbpedia.org/ontology/author> <http://dbpedia.org/resource/Muhammad_Ali> . }","1.0","0.0","0.0","1.0","1.0","1.0"
"144","0.0","Is Michelle Obama the wife of Barack Obama?","","PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/>ASK WHERE {	res:Barack_Obama dbo:spouse res:Michelle_Obama .}","","0.0","0.0","1.0","0.0","0.0","0.0"
